firstName,lastName,personId,gameId,gameDate,playerteamCity,playerteamName,opponentteamCity,opponentteamName,gameType,gameLabel,gameSubLabel,seriesGameNumber,win,home,numMinutes,points,assists,blocks,steals,fieldGoalsAttempted,fieldGoalsMade,fieldGoalsPercentage,threePointersAttempted,threePointersMade,threePointersPercentage,freeThrowsAttempted,freeThrowsMade,freeThrowsPercentage,reboundsDefensive,reboundsOffensive,reboundsTotal,foulsPersonal,turnovers,plusMinusPoints,fullName,game_year,birth_year,age_at_game,player_threshold,over_threshold,age_expected_points,age_expected_minutes,points_vs_age_expected,minutes_vs_age_expected,age_category,years_in_league_approx,career_stage,fg_percentage,three_point_percentage,free_throw_percentage,points_per_minute,total_shot_attempts,month,day_of_week,is_weekend
Jrue,Holiday,201950,42300104,,Boston,Celtics,Miami,Heat,Playoffs,East - First Round,,4.0,True,False,38.0,11.0,6.0,0.0,1.0,10.0,4.0,0.4,4.0,1.0,0.25,2.0,2.0,1.0,4.0,2.0,6.0,3.0,0.0,4.0,Jrue Holiday,2024,,,15.56,0,,,,,,,,0.4,0.25,1.0,0.2894736842105263,12.0,,,0
Karl-Anthony,Towns,1626157,42300164,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,4.0,True,False,38.0,28.0,3.0,0.0,0.0,17.0,11.0,0.647,6.0,4.0,0.667,3.0,2.0,0.667,8.0,2.0,10.0,5.0,0.0,4.0,Karl-Anthony Towns,2024,,,22.39,1,,,,,,,,0.6470588235294118,0.6666666666666666,0.6666666666666666,0.7368421052631579,20.0,,,0
Devin,Booker,1626164,42300164,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,4.0,False,True,44.0,49.0,6.0,1.0,2.0,21.0,13.0,0.619,5.0,3.0,0.6,21.0,20.0,0.952,5.0,0.0,5.0,5.0,2.0,1.0,Devin Booker,2024,,,24.35,1,,,,,,,,0.6190476190476191,0.6,0.9523809523809523,1.1136363636363635,42.0,,,0
Kevin,Durant,201142,42300164,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,4.0,False,True,46.0,33.0,5.0,4.0,0.0,17.0,12.0,0.706,3.0,2.0,0.667,9.0,7.0,0.778,8.0,1.0,9.0,2.0,1.0,-7.0,Kevin Durant,2024,,,26.99,1,,,,,,,,0.7058823529411765,0.6666666666666666,0.7777777777777778,0.717391304347826,26.0,,,0
Rudy,Gobert,203497,42300164,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,4.0,True,False,24.0,9.0,1.0,2.0,1.0,9.0,3.0,0.333,0.0,0.0,0.0,3.0,3.0,1.0,2.0,3.0,5.0,4.0,4.0,10.0,Rudy Gobert,2024,,,12.46,0,,,,,,,,0.3333333333333333,0.0,1.0,0.375,12.0,,,0
James,Harden,201935,42300174,,Los Angeles,Clippers,Dallas,Mavericks,Playoffs,West - First Round,,4.0,True,False,40.0,33.0,7.0,1.0,1.0,17.0,12.0,0.706,5.0,4.0,0.8,5.0,5.0,1.0,5.0,1.0,6.0,4.0,2.0,3.0,James Harden,2024,,,23.58,1,,,,,,,,0.7058823529411765,0.8,1.0,0.825,22.0,,,0
Tobias,Harris,202699,42300114,,Philadelphia,76ers,New York,Knicks,Playoffs,East - First Round,,4.0,False,True,33.0,10.0,0.0,0.0,0.0,10.0,4.0,0.4,1.0,0.0,0.0,2.0,2.0,1.0,5.0,3.0,8.0,2.0,0.0,-7.0,Tobias Harris,2024,,,15.9,0,,,,,,,,0.4,0.0,1.0,0.30303030303030304,12.0,,,0
Nikola,Jokic,203999,42300154,,Denver,Nuggets,Los Angeles,Lakers,Playoffs,West - First Round,,4.0,False,False,41.0,33.0,14.0,1.0,1.0,20.0,10.0,0.5,5.0,2.0,0.4,11.0,11.0,1.0,9.0,5.0,14.0,4.0,3.0,-7.0,Nikola Jokic,2024,,,22.01,1,,,,,,,,0.5,0.4,1.0,0.8048780487804879,31.0,,,0
Jrue,Holiday,201950,42300103,,Boston,Celtics,Miami,Heat,Playoffs,East - First Round,,3.0,True,False,34.0,3.0,6.0,2.0,1.0,5.0,1.0,0.2,3.0,1.0,0.333,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,23.0,Jrue Holiday,2024,,,15.56,0,,,,,,,,0.2,0.3333333333333333,0.0,0.08823529411764706,5.0,,,0
Karl-Anthony,Towns,1626157,42300163,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,3.0,True,False,23.0,18.0,2.0,0.0,0.0,16.0,7.0,0.438,5.0,3.0,0.6,2.0,1.0,0.5,8.0,5.0,13.0,4.0,1.0,-1.0,Karl-Anthony Towns,2024,,,22.39,0,,,,,,,,0.4375,0.6,0.5,0.782608695652174,18.0,,,0
Devin,Booker,1626164,42300163,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,3.0,False,True,41.0,23.0,8.0,0.0,2.0,15.0,8.0,0.533,3.0,1.0,0.333,6.0,6.0,1.0,3.0,0.0,3.0,3.0,2.0,-8.0,Devin Booker,2024,,,24.35,0,,,,,,,,0.5333333333333333,0.3333333333333333,1.0,0.5609756097560976,21.0,,,0
Kevin,Durant,201142,42300163,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,3.0,False,True,42.0,25.0,5.0,0.0,0.0,18.0,8.0,0.444,5.0,1.0,0.2,9.0,8.0,0.889,4.0,0.0,4.0,2.0,2.0,-20.0,Kevin Durant,2024,,,26.99,0,,,,,,,,0.4444444444444444,0.2,0.8888888888888888,0.5952380952380952,27.0,,,0
Rudy,Gobert,203497,42300163,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,3.0,True,False,38.0,19.0,1.0,0.0,1.0,8.0,6.0,0.75,0.0,0.0,0.0,8.0,7.0,0.875,10.0,4.0,14.0,2.0,2.0,21.0,Rudy Gobert,2024,,,12.46,1,,,,,,,,0.75,0.0,0.875,0.5,16.0,,,0
James,Harden,201935,42300173,,Los Angeles,Clippers,Dallas,Mavericks,Playoffs,West - First Round,,3.0,False,False,43.0,21.0,5.0,1.0,2.0,13.0,7.0,0.538,8.0,5.0,0.625,3.0,2.0,0.667,2.0,0.0,2.0,2.0,5.0,-21.0,James Harden,2024,,,23.58,0,,,,,,,,0.5384615384615384,0.625,0.6666666666666666,0.4883720930232558,16.0,,,0
Nikola,Jokic,203999,42300153,,Denver,Nuggets,Los Angeles,Lakers,Playoffs,West - First Round,,3.0,True,False,38.0,24.0,9.0,0.0,1.0,13.0,9.0,0.692,1.0,0.0,0.0,7.0,6.0,0.857,10.0,5.0,15.0,4.0,3.0,4.0,Nikola Jokic,2024,,,22.01,1,,,,,,,,0.6923076923076923,0.0,0.8571428571428571,0.631578947368421,20.0,,,0
Buddy,Hield,1627741,42300113,,Philadelphia,76ers,New York,Knicks,Playoffs,East - First Round,,3.0,True,True,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Buddy Hield,2024,,,14.61,0,,,,,,,,0.0,0.0,0.0,0.0,2.0,,,0
Tobias,Harris,202699,42300113,,Philadelphia,76ers,New York,Knicks,Playoffs,East - First Round,,3.0,True,True,33.0,8.0,0.0,1.0,0.0,10.0,4.0,0.4,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,2.0,Tobias Harris,2024,,,15.9,0,,,,,,,,0.4,0.0,0.0,0.24242424242424243,10.0,,,0
Jrue,Holiday,201950,42300102,,Boston,Celtics,Miami,Heat,Playoffs,East - First Round,,2.0,False,True,37.0,9.0,2.0,1.0,2.0,12.0,4.0,0.333,4.0,1.0,0.25,0.0,0.0,0.0,3.0,0.0,3.0,4.0,2.0,10.0,Jrue Holiday,2024,,,15.56,0,,,,,,,,0.3333333333333333,0.25,0.0,0.24324324324324326,12.0,,,0
James,Harden,201935,42300172,,Los Angeles,Clippers,Dallas,Mavericks,Playoffs,West - First Round,,2.0,False,True,41.0,22.0,8.0,1.0,1.0,14.0,6.0,0.429,10.0,2.0,0.2,9.0,8.0,0.889,6.0,0.0,6.0,4.0,1.0,-6.0,James Harden,2024,,,23.58,0,,,,,,,,0.42857142857142855,0.2,0.8888888888888888,0.5365853658536586,23.0,,,0
Karl-Anthony,Towns,1626157,42300162,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,2.0,True,True,23.0,12.0,1.0,0.0,1.0,7.0,3.0,0.429,4.0,1.0,0.25,5.0,5.0,1.0,8.0,0.0,8.0,4.0,4.0,16.0,Karl-Anthony Towns,2024,,,22.39,0,,,,,,,,0.42857142857142855,0.25,1.0,0.5217391304347826,12.0,,,0
Devin,Booker,1626164,42300162,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,2.0,False,False,41.0,20.0,5.0,0.0,2.0,13.0,6.0,0.462,6.0,1.0,0.167,8.0,7.0,0.875,2.0,1.0,3.0,6.0,6.0,-24.0,Devin Booker,2024,,,24.35,0,,,,,,,,0.46153846153846156,0.16666666666666666,0.875,0.4878048780487805,21.0,,,0
Kevin,Durant,201142,42300162,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,2.0,False,False,41.0,18.0,2.0,1.0,1.0,15.0,6.0,0.4,2.0,0.0,0.0,7.0,6.0,0.857,6.0,0.0,6.0,3.0,2.0,-24.0,Kevin Durant,2024,,,26.99,0,,,,,,,,0.4,0.0,0.8571428571428571,0.43902439024390244,22.0,,,0
Rudy,Gobert,203497,42300162,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,2.0,True,True,39.0,18.0,2.0,1.0,3.0,8.0,6.0,0.75,0.0,0.0,0.0,7.0,6.0,0.857,7.0,2.0,9.0,2.0,1.0,12.0,Rudy Gobert,2024,,,12.46,1,,,,,,,,0.75,0.0,0.8571428571428571,0.46153846153846156,15.0,,,0
Nikola,Jokic,203999,42300152,,Denver,Nuggets,Los Angeles,Lakers,Playoffs,West - First Round,,2.0,True,True,41.0,27.0,10.0,0.0,2.0,16.0,9.0,0.563,4.0,2.0,0.5,7.0,7.0,1.0,16.0,4.0,20.0,2.0,3.0,1.0,Nikola Jokic,2024,,,22.01,1,,,,,,,,0.5625,0.5,1.0,0.6585365853658537,23.0,,,0
Buddy,Hield,1627741,42300112,,Philadelphia,76ers,New York,Knicks,Playoffs,East - First Round,,2.0,False,False,14.0,2.0,0.0,0.0,0.0,3.0,1.0,0.333,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,-3.0,Buddy Hield,2024,,,14.61,0,,,,,,,,0.3333333333333333,0.0,0.0,0.14285714285714285,3.0,,,0
Tobias,Harris,202699,42300112,,Philadelphia,76ers,New York,Knicks,Playoffs,East - First Round,,2.0,False,False,41.0,10.0,3.0,1.0,1.0,11.0,4.0,0.364,5.0,2.0,0.4,0.0,0.0,0.0,7.0,2.0,9.0,3.0,1.0,-5.0,Tobias Harris,2024,,,15.9,0,,,,,,,,0.36363636363636365,0.4,0.0,0.24390243902439024,11.0,,,0
James,Harden,201935,42300171,,Los Angeles,Clippers,Dallas,Mavericks,Playoffs,West - First Round,,1.0,True,True,39.0,28.0,8.0,2.0,0.0,17.0,8.0,0.471,11.0,6.0,0.545,6.0,6.0,1.0,2.0,0.0,2.0,1.0,1.0,7.0,James Harden,2024,,,23.58,1,,,,,,,,0.47058823529411764,0.5454545454545454,1.0,0.717948717948718,23.0,,,0
Jrue,Holiday,201950,42300101,,Boston,Celtics,Miami,Heat,Playoffs,East - First Round,,1.0,True,True,33.0,6.0,3.0,2.0,2.0,8.0,2.0,0.25,4.0,2.0,0.5,0.0,0.0,0.0,5.0,2.0,7.0,0.0,1.0,13.0,Jrue Holiday,2024,,,15.56,0,,,,,,,,0.25,0.5,0.0,0.18181818181818182,8.0,,,0
Nikola,Jokic,203999,42300151,,Denver,Nuggets,Los Angeles,Lakers,Playoffs,West - First Round,,1.0,True,True,39.0,32.0,7.0,0.0,2.0,23.0,15.0,0.652,3.0,1.0,0.333,2.0,1.0,0.5,9.0,3.0,12.0,3.0,0.0,14.0,Nikola Jokic,2024,,,22.01,1,,,,,,,,0.6521739130434783,0.3333333333333333,0.5,0.8205128205128205,25.0,,,0
Buddy,Hield,1627741,42300111,,Philadelphia,76ers,New York,Knicks,Playoffs,East - First Round,,1.0,False,False,10.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-16.0,Buddy Hield,2024,,,14.61,0,,,,,,,,0.0,0.0,0.0,0.0,2.0,,,0
Tobias,Harris,202699,42300111,,Philadelphia,76ers,New York,Knicks,Playoffs,East - First Round,,1.0,False,False,31.0,7.0,2.0,0.0,0.0,7.0,3.0,0.429,4.0,1.0,0.25,0.0,0.0,0.0,9.0,0.0,9.0,4.0,2.0,0.0,Tobias Harris,2024,,,15.9,0,,,,,,,,0.42857142857142855,0.25,0.0,0.22580645161290322,7.0,,,0
Karl-Anthony,Towns,1626157,42300161,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,1.0,True,True,26.0,19.0,4.0,0.0,1.0,9.0,5.0,0.556,2.0,1.0,0.5,8.0,8.0,1.0,6.0,1.0,7.0,4.0,2.0,-2.0,Karl-Anthony Towns,2024,,,22.39,0,,,,,,,,0.5555555555555556,0.5,1.0,0.7307692307692307,17.0,,,0
Devin,Booker,1626164,42300161,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,1.0,False,False,37.0,18.0,5.0,0.0,1.0,16.0,5.0,0.313,6.0,2.0,0.333,6.0,6.0,1.0,2.0,0.0,2.0,4.0,1.0,-15.0,Devin Booker,2024,,,24.35,0,,,,,,,,0.3125,0.3333333333333333,1.0,0.4864864864864865,22.0,,,0
Kevin,Durant,201142,42300161,,Phoenix,Suns,Minnesota,Timberwolves,Playoffs,West - First Round,,1.0,False,False,38.0,31.0,1.0,1.0,1.0,17.0,11.0,0.647,2.0,2.0,1.0,9.0,7.0,0.778,7.0,0.0,7.0,1.0,5.0,-20.0,Kevin Durant,2024,,,26.99,1,,,,,,,,0.6470588235294118,1.0,0.7777777777777778,0.8157894736842105,26.0,,,0
Rudy,Gobert,203497,42300161,,Minnesota,Timberwolves,Phoenix,Suns,Playoffs,West - First Round,,1.0,True,True,37.0,14.0,2.0,0.0,0.0,6.0,4.0,0.667,0.0,0.0,0.0,7.0,6.0,0.857,10.0,6.0,16.0,4.0,1.0,19.0,Rudy Gobert,2024,,,12.46,1,,,,,,,,0.6666666666666666,0.0,0.8571428571428571,0.3783783783783784,13.0,,,0
Harrison,Barnes,203084,52300211,,Sacramento,Kings,New Orleans,Pelicans,Play-in Tournament,West Play-In,,,False,False,38.0,17.0,4.0,0.0,0.0,14.0,6.0,0.429,5.0,3.0,0.6,4.0,2.0,0.5,4.0,1.0,5.0,1.0,1.0,-7.0,Harrison Barnes,2024,,,13.42,1,,,,,,,,0.42857142857142855,0.6,0.5,0.4473684210526316,18.0,,,0
Nikola,Vucevic,202696,52300201,,Chicago,Bulls,Miami,Heat,Play-in Tournament,East Play-In,,,False,False,35.0,16.0,5.0,1.0,2.0,17.0,7.0,0.412,5.0,2.0,0.4,0.0,0.0,0.0,13.0,1.0,14.0,3.0,2.0,-18.0,Nikola Vucevic,2024,,,16.84,0,,,,,,,,0.4117647058823529,0.4,0.0,0.45714285714285713,17.0,,,0
Nikola,Vucevic,202696,52300111,,Chicago,Bulls,Atlanta,Hawks,Play-in Tournament,East Play-In,,,True,True,36.0,24.0,2.0,0.0,0.0,21.0,11.0,0.524,6.0,1.0,0.167,2.0,1.0,0.5,10.0,2.0,12.0,0.0,1.0,4.0,Nikola Vucevic,2024,,,16.84,1,,,,,,,,0.5238095238095238,0.16666666666666666,0.5,0.6666666666666666,23.0,,,0
Buddy,Hield,1627741,52300101,,Philadelphia,76ers,Miami,Heat,Play-in Tournament,East Play-In,,,True,True,17.0,7.0,6.0,0.0,0.0,8.0,3.0,0.375,5.0,1.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,-2.0,Buddy Hield,2024,,,14.61,0,,,,,,,,0.375,0.2,0.0,0.4117647058823529,8.0,,,0
Tobias,Harris,202699,52300101,,Philadelphia,76ers,Miami,Heat,Play-in Tournament,East Play-In,,,True,True,32.0,9.0,4.0,0.0,0.0,10.0,4.0,0.4,3.0,0.0,0.0,2.0,1.0,0.5,5.0,5.0,10.0,2.0,2.0,1.0,Tobias Harris,2024,,,15.9,0,,,,,,,,0.4,0.0,0.5,0.28125,12.0,,,0
Stephen,Curry,201939,52300131,,Golden State,Warriors,Sacramento,Kings,Play-in Tournament,West Play-In,,,False,False,36.0,22.0,2.0,1.0,2.0,16.0,8.0,0.5,7.0,3.0,0.429,3.0,3.0,1.0,3.0,1.0,4.0,0.0,6.0,-21.0,Stephen Curry,2024,,,24.6,0,,,,,,,,0.5,0.42857142857142855,1.0,0.6111111111111112,19.0,,,0
Harrison,Barnes,203084,52300131,,Sacramento,Kings,Golden State,Warriors,Play-in Tournament,West Play-In,,,True,True,34.0,17.0,3.0,0.0,0.0,11.0,5.0,0.455,4.0,3.0,0.75,4.0,4.0,1.0,2.0,2.0,4.0,1.0,0.0,29.0,Harrison Barnes,2024,,,13.42,1,,,,,,,,0.45454545454545453,0.75,1.0,0.5,15.0,,,0
Karl-Anthony,Towns,1626157,22301194,,Minnesota,Timberwolves,Phoenix,Suns,Regular Season,,,,False,True,29.0,10.0,2.0,0.0,0.0,8.0,3.0,0.375,4.0,1.0,0.25,4.0,3.0,0.75,4.0,2.0,6.0,4.0,5.0,-18.0,Karl-Anthony Towns,2024,,,22.39,0,,,,,,,,0.375,0.25,0.75,0.3448275862068966,12.0,,,0
Devin,Booker,1626164,22301194,,Phoenix,Suns,Minnesota,Timberwolves,Regular Season,,,,True,False,35.0,23.0,7.0,0.0,1.0,16.0,6.0,0.375,8.0,3.0,0.375,10.0,8.0,0.8,2.0,2.0,4.0,3.0,1.0,20.0,Devin Booker,2024,,,24.35,0,,,,,,,,0.375,0.375,0.8,0.6571428571428571,26.0,,,0
Kevin,Durant,201142,22301194,,Phoenix,Suns,Minnesota,Timberwolves,Regular Season,,,,True,False,37.0,15.0,1.0,1.0,2.0,14.0,6.0,0.429,3.0,1.0,0.333,2.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,30.0,Kevin Durant,2024,,,26.99,0,,,,,,,,0.42857142857142855,0.3333333333333333,1.0,0.40540540540540543,16.0,,,0
Harrison,Barnes,203084,22301200,,Sacramento,Kings,Portland,Trail Blazers,Regular Season,,,,True,True,30.0,17.0,3.0,0.0,2.0,8.0,5.0,0.625,4.0,2.0,0.5,7.0,5.0,0.714,4.0,1.0,5.0,1.0,1.0,37.0,Harrison Barnes,2024,,,13.42,1,,,,,,,,0.625,0.5,0.7142857142857143,0.5666666666666667,15.0,,,0
Rudy,Gobert,203497,22301194,,Minnesota,Timberwolves,Phoenix,Suns,Regular Season,,,,False,True,32.0,21.0,1.0,1.0,2.0,9.0,7.0,0.778,0.0,0.0,0.0,9.0,7.0,0.778,4.0,3.0,7.0,3.0,1.0,-17.0,Rudy Gobert,2024,,,12.46,1,,,,,,,,0.7777777777777778,0.0,0.7777777777777778,0.65625,18.0,,,0
Nikola,Jokic,203999,22301193,,Denver,Nuggets,Memphis,Grizzlies,Regular Season,,,,True,False,30.0,15.0,5.0,0.0,4.0,11.0,7.0,0.636,0.0,0.0,0.0,2.0,1.0,0.5,11.0,4.0,15.0,1.0,4.0,19.0,Nikola Jokic,2024,,,22.01,0,,,,,,,,0.6363636363636364,0.0,0.5,0.5,13.0,,,0
Buddy,Hield,1627741,22301192,,Philadelphia,76ers,Brooklyn,Nets,Regular Season,,,,True,True,21.0,19.0,5.0,0.0,1.0,15.0,6.0,0.4,10.0,4.0,0.4,3.0,3.0,1.0,5.0,2.0,7.0,2.0,1.0,20.0,Buddy Hield,2024,,,14.61,1,,,,,,,,0.4,0.4,1.0,0.9047619047619048,18.0,,,0
Mikal,Bridges,1628969,22301192,,Brooklyn,Nets,Philadelphia,76ers,Regular Season,,,,False,False,24.0,8.0,1.0,0.0,0.0,8.0,3.0,0.375,5.0,2.0,0.4,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,-15.0,Mikal Bridges,2024,,,14.61,0,,,,,,,,0.375,0.4,0.0,0.3333333333333333,8.0,,,0
Nikola,Vucevic,202696,22301190,,Chicago,Bulls,New York,Knicks,Regular Season,,,,False,False,42.0,29.0,3.0,0.0,0.0,19.0,12.0,0.632,4.0,2.0,0.5,3.0,3.0,1.0,6.0,5.0,11.0,2.0,2.0,-8.0,Nikola Vucevic,2024,,,16.84,1,,,,,,,,0.631578947368421,0.5,1.0,0.6904761904761905,22.0,,,0
Tobias,Harris,202699,22301192,,Philadelphia,76ers,Brooklyn,Nets,Regular Season,,,,True,True,30.0,21.0,2.0,1.0,1.0,15.0,8.0,0.533,6.0,3.0,0.5,2.0,2.0,1.0,6.0,2.0,8.0,1.0,1.0,19.0,Tobias Harris,2024,,,15.9,1,,,,,,,,0.5333333333333333,0.5,1.0,0.7,17.0,,,0
Devin,Booker,1626164,22301185,,Phoenix,Suns,Sacramento,Kings,Regular Season,,,,True,False,41.0,21.0,6.0,0.0,0.0,12.0,7.0,0.583,4.0,2.0,0.5,5.0,5.0,1.0,3.0,1.0,4.0,5.0,4.0,-1.0,Devin Booker,2024,,,24.35,0,,,,,,,,0.5833333333333334,0.5,1.0,0.5121951219512195,17.0,,,0
Kevin,Durant,201142,22301185,,Phoenix,Suns,Sacramento,Kings,Regular Season,,,,True,False,41.0,28.0,3.0,0.0,0.0,20.0,11.0,0.55,7.0,3.0,0.429,3.0,3.0,1.0,4.0,1.0,5.0,2.0,3.0,-4.0,Kevin Durant,2024,,,26.99,1,,,,,,,,0.55,0.42857142857142855,1.0,0.6829268292682927,23.0,,,0
James,Harden,201935,22301184,,Los Angeles,Clippers,Utah,Jazz,Regular Season,,,,False,True,9.0,4.0,5.0,0.0,0.0,4.0,1.0,0.25,2.0,0.0,0.0,3.0,2.0,0.667,0.0,0.0,0.0,0.0,1.0,8.0,James Harden,2024,,,23.58,0,,,,,,,,0.25,0.0,0.6666666666666666,0.4444444444444444,7.0,,,0
Harrison,Barnes,203084,22301185,,Sacramento,Kings,Phoenix,Suns,Regular Season,,,,False,True,41.0,12.0,3.0,1.0,1.0,10.0,3.0,0.3,4.0,1.0,0.25,5.0,5.0,1.0,4.0,2.0,6.0,0.0,0.0,7.0,Harrison Barnes,2024,,,13.42,0,,,,,,,,0.3,0.25,1.0,0.2926829268292683,15.0,,,0
Stephen,Curry,201939,22301182,,Golden State,Warriors,New Orleans,Pelicans,Regular Season,,,,False,True,32.0,33.0,5.0,0.0,1.0,23.0,12.0,0.522,13.0,7.0,0.538,2.0,2.0,1.0,4.0,0.0,4.0,2.0,7.0,-8.0,Stephen Curry,2024,,,24.6,1,,,,,,,,0.5217391304347826,0.5384615384615384,1.0,1.03125,25.0,,,0
Karl-Anthony,Towns,1626157,22301178,,Minnesota,Timberwolves,Atlanta,Hawks,Regular Season,,,,True,True,27.0,11.0,8.0,1.0,0.0,11.0,4.0,0.364,6.0,1.0,0.167,2.0,2.0,1.0,4.0,1.0,5.0,2.0,3.0,-4.0,Karl-Anthony Towns,2024,,,22.39,0,,,,,,,,0.36363636363636365,0.16666666666666666,1.0,0.4074074074074074,13.0,,,0
Rudy,Gobert,203497,22301178,,Minnesota,Timberwolves,Atlanta,Hawks,Regular Season,,,,True,True,36.0,25.0,0.0,5.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,8.0,5.0,0.625,15.0,4.0,19.0,2.0,1.0,13.0,Rudy Gobert,2024,,,12.46,1,,,,,,,,1.0,0.0,0.625,0.6944444444444444,18.0,,,0
Nikola,Jokic,203999,22301180,,Denver,Nuggets,San Antonio,Spurs,Regular Season,,,,False,False,38.0,22.0,12.0,1.0,2.0,13.0,9.0,0.692,2.0,1.0,0.5,3.0,3.0,1.0,5.0,2.0,7.0,5.0,3.0,-1.0,Nikola Jokic,2024,,,22.01,0,,,,,,,,0.6923076923076923,0.5,1.0,0.5789473684210527,16.0,,,0
Mikal,Bridges,1628969,22301175,,Brooklyn,Nets,New York,Knicks,Regular Season,,,,False,False,24.0,5.0,4.0,1.0,0.0,8.0,2.0,0.25,5.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,Mikal Bridges,2024,,,14.61,0,,,,,,,,0.25,0.2,0.0,0.20833333333333334,8.0,,,0
Buddy,Hield,1627741,22301171,,Philadelphia,76ers,Orlando,Magic,Regular Season,,,,True,True,14.0,6.0,0.0,0.0,0.0,5.0,2.0,0.4,4.0,2.0,0.5,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,Buddy Hield,2024,,,14.61,0,,,,,,,,0.4,0.5,0.0,0.42857142857142855,5.0,,,0
Tobias,Harris,202699,22301171,,Philadelphia,76ers,Orlando,Magic,Regular Season,,,,True,True,37.0,14.0,3.0,2.0,2.0,10.0,5.0,0.5,2.0,1.0,0.5,3.0,3.0,1.0,4.0,2.0,6.0,2.0,1.0,24.0,Tobias Harris,2024,,,15.9,0,,,,,,,,0.5,0.5,1.0,0.3783783783783784,13.0,,,0
Stephen,Curry,201939,22301169,,Golden State,Warriors,Portland,Trail Blazers,Regular Season,,,,True,False,36.0,22.0,8.0,2.0,1.0,22.0,8.0,0.364,16.0,5.0,0.313,1.0,1.0,1.0,7.0,0.0,7.0,0.0,2.0,7.0,Stephen Curry,2024,,,24.6,0,,,,,,,,0.36363636363636365,0.3125,1.0,0.6111111111111112,23.0,,,0
Harrison,Barnes,203084,22301170,,Sacramento,Kings,New Orleans,Pelicans,Regular Season,,,,False,True,32.0,22.0,4.0,0.0,1.0,15.0,9.0,0.6,6.0,2.0,0.333,2.0,2.0,1.0,4.0,1.0,5.0,2.0,0.0,-18.0,Harrison Barnes,2024,,,13.42,1,,,,,,,,0.6,0.3333333333333333,1.0,0.6875,17.0,,,0
Jrue,Holiday,201950,22301167,,Boston,Celtics,New York,Knicks,Regular Season,,,,False,True,28.0,7.0,1.0,2.0,1.0,7.0,3.0,0.429,4.0,1.0,0.25,0.0,0.0,0.0,4.0,1.0,5.0,2.0,2.0,-26.0,Jrue Holiday,2024,,,15.56,0,,,,,,,,0.42857142857142855,0.25,0.0,0.25,7.0,,,0
Nikola,Vucevic,202696,22301166,,Chicago,Bulls,Detroit,Pistons,Regular Season,,,,True,False,37.0,27.0,4.0,1.0,2.0,21.0,12.0,0.571,6.0,2.0,0.333,2.0,1.0,0.5,9.0,2.0,11.0,3.0,0.0,26.0,Nikola Vucevic,2024,,,16.84,1,,,,,,,,0.5714285714285714,0.3333333333333333,0.5,0.7297297297297297,23.0,,,0
Devin,Booker,1626164,22301165,,Phoenix,Suns,Los Angeles,Clippers,Regular Season,,,,True,False,39.0,37.0,4.0,1.0,1.0,24.0,13.0,0.542,12.0,5.0,0.417,6.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,9.0,Devin Booker,2024,,,24.35,1,,,,,,,,0.5416666666666666,0.4166666666666667,1.0,0.9487179487179487,30.0,,,0
Kevin,Durant,201142,22301165,,Phoenix,Suns,Los Angeles,Clippers,Regular Season,,,,True,False,36.0,24.0,3.0,2.0,1.0,21.0,10.0,0.476,9.0,2.0,0.222,2.0,2.0,1.0,9.0,0.0,9.0,0.0,4.0,8.0,Kevin Durant,2024,,,26.99,0,,,,,,,,0.47619047619047616,0.2222222222222222,1.0,0.6666666666666666,23.0,,,0
